id,cat,baby,praat_f0_mean_c,praat_f0_median_c,praat_f0_std_c,praat_f0_min_c,praat_f0_max_c,praat_f0_first_quart_c,praat_f0_third_quart_c,praat_f0_iqr_c,praat_f1_mean_c,praat_f1_median_c,praat_f1_std_c,praat_f1_min_c,praat_f1_max_c,praat_f1_first_quart_c,praat_f1_third_quart_c,praat_f1_iqr_c,praat_f2_mean_c,praat_f2_median_c,praat_f2_std_c,praat_f2_min_c,praat_f2_max_c,praat_f2_first_quart_c,praat_f2_third_quart_c,praat_f2_iqr_c,praat_it_mean_c,praat_it_median_c,praat_it_std_c,praat_it_min_c,praat_it_max_c,praat_it_first_quart_c,praat_it_third_quart_c,praat_it_iqr_c,praat_ittrv_mean_c,praat_ittrv_median_c,praat_ittrv_std_c,praat_ittrv_max_c,praat_ittrv_first_quar_c,praat_ittrv_third_quar_c,praat_ittrv_iqr_c,praat_vowtrv_mean_c,praat_vowtrv_median_c,praat_vowtrv_std_c,praat_vowtrv_max_c,praat_vowtrv_first_quart_c,praat_vowtrv_third_quart_c,praat_vowtrv_iqr_c,praat_f0trv_mean_c,praat_f0trv_median_c,praat_f0trv_std_c,praat_f0trv_max_c,praat_f0trv_first_quart_c,praat_f0trv_third_quart_c,praat_f0trv_iqr_c,praat_f0_range_c,praat_f1_range_c,praat_f2_range_c,praat_it_range_c,praat_ittrv_range_c,praat_vowtrv_range_c,praat_f0trv_range_c,praat_f0trv_rate_median_c,praat_f0trv_rate_iqr_c,praat_vowtrv_rate_median_c,praat_vowtrv_rate_iqr_c,praat_ittrv_rate_media_c,praat_ittrv_rate_iqr_c,praat_f0_trv_rate_default_c,praat_vowtrv_rate_default_c,praat_ittrv_rate_defau_c,mir_attack_mean_c,mir_attack_std_c,mir_attack_range_c,mir_attack_min_c,mir_attack_1q_c,mir_attack_med_c,mir_attack_3q_c,mir_attack_max_c,mir_attack_dist_c,mir_attack_iqr_c,mir_roughness_mean_c,mir_roughness_std_c,mir_roughness_range_c,mir_roughness_1q_c,mir_roughness_med_c,mir_roughness_3q_c,mir_roughness_max_c,mir_roughness_dist_c,mir_rolloff85_c,mir_inharmonicity_c,mir_roughness_iqr_c,mir_tempo_c,mir_pulseclarity_c,tm_peak_hz_c,tm_peak_idx_c,tm_std_idx_c,tm_std_hz_c,npvi_phrase_c,npvi_total_c,npvi_num_events_c
WEL35B,id speech,.93203884,.6945287,.54996836,1.1348921,-.078629203,.41389537,.16069338,.9881568,1.5432066,.22931065,.22699948,-.11953442,.79573095,.085750379,.43261102,.032348011,-.26828012,.92637032,1.3183154,1.4078119,-.73428011,.41228941,.37384734,1.4052222,1.00296,.17005339,.13932805,.49043718,-.25654799,.26361561,.1229392,.23746461,.40191615,1.5500211,1.4304392,1.520853,.72075862,1.264437,1.3750483,1.3011566,1.148719,.39154899,1.4175549,1.1342868,.090482123,1.0605805,1.2090997,1.327372,2.068224,1.1004592,.75256997,-.067735441,1.6741743,1.6952003,.42814073,-.070614964,.68203425,.5768739,.72016042,1.1342828,.75256956,2.4260113,1.7929507,1.4631288,1.6910558,2.0696862,1.935607,1.8724192,1.9422419,2.1604676,.22316803,.83836806,1.560797,-.14798091,.61288232,-.013817827,-.28654861,1.5608776,.91377568,-.67670089,.34972161,.18318631,.050086077,-.4241004,.096267149,.65747607,.050086107,.71546501,.12488203,.43844855,.75986046,.1807864,-.48542729,.41655824,.41655803,-1.0147201,-1.0147216,.38382411,.20913221,.084191129
WEL35C,ad song,.2735849,.33366966,.5146758,-.45868263,-.054337256,.42481157,.66978723,.17647275,-.49485379,-.69322288,-.58872926,-.55898225,-.10018227,-.24911313,-.44662929,-.48001561,-.22966266,-1.4197298,-1.865824,.36130294,-.50362009,-.096178629,-1.5598832,-1.0329468,.79579687,.38588667,.32278195,-.60620797,.37328351,.35737333,.49971312,.26005518,-.88322258,-1.62297,-1.4554613,-1.5883178,-1.1721876,-1.2448332,-1.4523305,-1.410183,-1.1560241,-.94923174,-1.377484,.29744688,-.95249015,-.84202296,-.79920542,-1.7386174,-.51227105,-1.4491993,-.6553365,.74508977,-1.6491868,-1.7083522,.42814073,-.23461249,.17073698,.0047556376,-1.1715716,.29744586,-.6553362,-.93064612,-1.7110052,-1.2393609,-1.1250792,-1.4441245,-1.5368552,-1.6763766,-1.2480431,-1.3873496,.095065497,-.18803623,-.08156886,-.26326051,-.19599958,.35098621,.29788181,-.088993184,-.13749482,.4888131,-1.2807539,-.39036521,-.18145922,-.4442794,-.64340562,-.84436107,-.18145932,-.55482692,-1.3257356,-.14254071,-.89595306,-.58135992,-1.0593673,-2.1266384,-2.1266384,.90147418,.90147746,1.2573358,1.0900401,.47708306
WEL35D,ad speech,.096153848,-1.0197632,-1.3616513,.47723433,-.010441287,.42481157,-1.1120975,-1.20215,-.79971677,.16139258,.046589952,.23652485,.45003951,.051152226,.1689325,.050350748,-.047959656,.89820611,.94473034,-1.1033528,.89933509,-.66485345,1.3207849,.35838163,-1.1847687,-.32897776,-.45967653,-.73506379,.21989776,-.27966914,-.31611735,-.38499859,-.22824858,.53643489,.74649739,.36334506,.19059768,.79394871,.617311,.55008692,.15013571,.20232503,.39562777,-.75885606,.20129241,-.1499854,-.2100625,1.327372,-.7419486,.79684734,.75256997,-.71563965,1.6741743,1.6952003,.42814073,-.046734478,-.96067643,-.55565721,.19002248,-.75885344,.75256956,-.62055463,1.5178828,.27277893,.071773656,.45862913,.57396275,.88679141,-.047118738,.035218477,-.93874913,-.75661093,-1.0849351,-.28773338,-.58546841,-.91580176,-.95041829,-1.0979205,-.99853754,-.97040939,2.0101848,.53952122,.2746371,1.362667,1.2238104,1.0259498,.27463725,.5118708,.5609926,.51784128,1.0221604,-.11482685,-.4785417,.76734364,.76734376,-.86090881,-.86091083,-.28929973,-1.0002903,-.47708306
WEL36A,id song,.89075631,.56365222,.65589404,-.42789602,-.54816705,-.22973251,.92034447,.39845243,-.43001649,-.73081332,-.67366844,.25849476,-.962677,.55293071,-1.0116453,-.63758922,-.014019368,-.84703505,-.7338208,.012229644,-1.0441149,1.2093569,-.64982492,-.75502992,-.023351071,-.17284478,-.17007725,-.54249585,.03088085,-.42223316,-.11729295,-.22973043,-.39478329,-.93284893,-.42120811,-.66197038,.46417353,-.22544226,-.47122982,-.49997911,-.14403096,.81719059,-.79245502,-.85818022,.91321534,.22755635,.096292101,-.97860283,.23361808,-.86006504,-.2990512,.6317066,-.40643638,-.49837559,-.12084245,.68705964,1.4582503,-.51432109,.46443689,-.85817724,-.29905105,-.31131914,-.91199332,-.62523842,-.65359342,-.97039443,-.9708581,-1.0308568,-.82658374,-.97489786,-.064380214,.024357911,.57784194,-.49695799,.19910057,.050066669,-.11283749,.56303525,,-.24591751,-.9256537,-.56066036,-.7705937,-.10319261,-.244817,-.48962191,-.77059418,-.49033833,-1.0959859,-1.3895198,-.53201526,1.115821,.068115346,-.52617848,-.52617854,.54548711,.54548663,-.30567798,-.16049682,1.2979466
WEL36B,id speech,.7903226,1.0706719,1.0724423,1.5303442,1.2494369,.91094613,.48047844,1.3313923,1.8811222,.53645736,.3505154,.55477518,.37574607,.102855,.33419931,.42092302,.26035431,.85766059,.60129869,-.081983149,1.0634643,-.84929979,.73481929,1.0303696,.20913057,-.91005725,-1.0949907,-.19829139,-.23516835,-.7625888,-.89787579,-.90189362,.035663649,1.9950963,-.1209409,2.1276274,-.082979903,-.1078201,.056547616,.090304546,2.5014927,.96285141,2.6572502,.74499583,.80313545,1.7154158,1.8357636,1.0808067,-.018576857,1.1973542,.77937955,-.48740062,.84793317,.94702035,.66675282,.056558911,-1.1854709,-.61528325,-.082692832,.74499327,.77937919,1.078162,2.5614352,2.560396,2.6092374,2.4168887,2.5274305,2.4557366,2.7876968,2.66347,-.13303733,-.010699025,-.49975792,-.48079681,-.69318628,-.39479384,.17795125,-.51676679,-.1605916,.57234311,-.41997606,-.51064438,-.744721,-.091969192,-.22252838,-.45209026,-.74472141,-.42351571,.067830451,-.49757478,-.49150163,-.28949076,-.028293775,.1753929,.17539285,.27343071,.27343234,-.7656396,-.8402257,-1.0032775
WEL36C,ad song,.60576922,-.70508134,-.5582673,-1.260651,-.13222077,-1.2641602,-.32631734,-.65227711,-.81031179,.53424239,.64189041,-.16242792,.12042821,-.089021251,.53501922,.50311571,.20917702,-.35626608,-.33032918,.56913143,.15593955,-.069566987,-.56945711,-.28653499,.36769825,.33558276,.45046964,.11880635,.20327002,-.058759041,.29575524,.37570208,.26887426,-.9900701,-.37116364,-1.3021894,-1.101387,-.61751562,-.049007766,.081494346,-1.0757674,-.55248481,-1.1082047,-.15535317,-.36954132,-.76537734,-.81702894,-.35080823,-.18070219,-.41713306,-.8315993,.17817366,-.45578659,-.49969083,-1.2503778,-.079029262,-.13074154,-.28605914,-1.1021888,-.15535264,-.83159888,-.4416216,-.9634608,-.96531433,-.95187253,-.93327975,-.90008539,-.82644963,-.96676302,-.96274751,.21716283,-.41040254,-.37874061,2.3858206,.85707361,.45259988,.025543705,-.30441251,.13413702,-.38331798,-.27876583,-.44929075,-.73763877,.18782134,.095616192,-.053768463,-.73763919,-.23760234,-.24801736,.82381904,-.074513465,-1.9421515,.50828868,-.087696247,-.087696426,.33435658,.33435726,-.12222476,.26642343,-.58232194
WEL36D,ad speech,.053571429,-.92924172,-1.1700696,.15820293,-.5690496,.58294642,-1.0745054,-1.0775678,-.64079422,-.33988643,-.31873664,-.65084249,.46650317,-.56676477,.14242628,-.28644893,-.4555116,.34564152,.46285129,-.49937794,-.1752885,-.29048833,.48446199,.011196103,-.55347735,.74731922,.81459832,.62198013,.0010185223,1.243582,.71941245,.7559225,.090245128,-.072176874,.91331226,-.16346829,.72019166,.95077795,.46369034,.32817999,-1.2816945,-1.2275567,-.75659072,.26853728,-1.3468097,-1.1775948,-1.1150264,.2486046,-.034339081,.079843514,.35127068,-.32247958,.014289708,.05104582,.70446742,-.66458958,-.14203744,1.4156635,.7204439,.26853633,.3512705,-.32522112,-.68598115,-.96984339,-1.0037715,-.51321477,-.65648711,-.59843045,-.99435002,-.72582448,-.019744819,.39674398,.30065644,-1.4080654,-.36298802,-.10787264,-.090657599,.25814429,.026454575,.056892168,1.6243957,1.5205954,2.2529533,.0073404606,.37172925,.99548072,2.2529547,1.1514564,1.2761725,1.0632768,1.0980303,1.115821,-.54811013,.43848222,.43848214,-1.1532753,-1.1532774,1.1935427,.73429996,.287653
WEL37A,id song,.5763889,-.01710524,1.1410857e-07,-.26339972,.15317252,-.076227196,-4.8015089e-08,-.026274079,-.097237505,-.058722202,-.079278275,.047680248,.26118642,.30239412,-.0604995,-.082970947,-.05536624,-.10251923,-.27646768,-.12369052,-.27609199,-.22992349,.019424327,-.380999,-.41690516,-.37269682,-.30367154,-.80906218,.12046887,-.81300014,-.15048744,-.48978561,-1.2026469,-.98511612,-.7840308,-1.0051343,-.65363902,-.49499264,-.8873257,-.92397016,-.23698513,-.16544427,-.41117096,.14757662,-.031062905,-.29772758,-.33838651,-.49859434,-.3118661,-.25732553,-.010725616,.10160314,-.89746302,-.90550154,-.050797954,.23645642,-.045297965,-1.0560775,-.65361071,.14757611,-.01072561,-.29919404,-.89903063,-.51430637,-.40356517,-.80654365,-.82019633,-.5523265,-.45065606,-.76984,.66184187,2.136306,1.6865661,-.27954629,-.27078381,-.25557929,-.2612173,1.6940509,.83334202,-.20585015,-.87425512,-1.3243064,-.58348823,-.037312027,-.39540944,-.51183742,-.58348858,-.95103967,-.3354927,.27761438,-.5618549,-.67120689,-.14891717,-.087696448,-.087696426,.33318824,.33318692,-.72083735,-.57962698,.39990786
WEL37B,id speech,.66666669,.051315356,1.1410857e-07,.73655385,-.21872862,.41093498,-4.8015089e-08,.078821979,.26231575,.0053222715,-.13561097,.43714163,-.48712137,.31493887,-.037454292,-.2689299,-.29883996,.58307201,.82445461,-.20860448,.96642482,.29794088,.52667618,.31539759,-.28793457,-.37859526,-.35092485,.19694923,.11775401,.39815143,-.52075928,-.3292174,.71265638,1.9527102,1.8016027,1.4626561,.36023757,1.9750702,1.617732,1.4415694,.89915687,.33887282,1.0776091,-.55637318,.50096297,.79404926,.82617676,1.454645,.86804605,.78883559,.393448,-.24590908,2.69064,2.6786268,.55427933,.36870351,-.23876287,.32666373,.36022195,-.55637127,.39344779,.77555245,2.6517015,.94293064,.96267134,1.6938692,1.9021875,1.3594731,.93002093,1.5708805,-.6027506,-1.6473738,-1.8520188,-.21577455,-.27078381,-.25557929,-.038215306,-1.8435365,-.83035451,.28970107,.97257179,1.4598286,.93924093,-.46670508,-.38846216,-.3546471,.93924141,.69910228,.40523702,.56181151,-.35368755,-1.3033928,-.26121154,-.26308933,-.26308927,-.054642431,-.054638501,-.18927054,-.29145947,-.30168486
WEL37C,ad song,.59803921,-.01710524,1.1410857e-07,-.16309349,-.044998601,-.16735391,-4.8015089e-08,-.026274079,.20464098,-.18073095,-.014143934,-.34325045,.49287501,-.19549602,-.11228386,.056003667,.1526002,-.57056278,-.62387592,.27548084,-.84433144,-.026822915,-.37850642,-.25178602,.18093739,.46039331,.43709299,.29053098,-.21752259,-.18494816,.34332305,.59422475,.87639987,-.78609914,-1.0008904,-.25827473,.26508003,-1.1615176,-.92502421,-.81824762,-.52303332,-.39805666,-.34248465,1.2693079,-.70367724,-.46026391,-.4034538,-.69800979,-.3118661,-.377114,-.22738899,.13105334,-.89746302,-.90550154,-.27751812,-.25959468,.39161447,.023777071,.26506856,1.2693034,-.22738887,-.25202873,-.89903063,-.2408611,-.2726098,-.66382062,-.53753614,-.48918429,-.28243673,-.48121175,.54365927,.53242999,1.4913042,.054981932,.8123517,.76673812,.56064963,1.4811124,.82736713,.32761103,-1.0708884,-1.5953507,-1.2949938,.65469939,.51316881,.72689682,-1.2949945,-.73934269,-.37942356,-.7242806,.74931842,1.2307191,-.047575381,-.087696448,-.087696426,.19782607,.19782525,.67150205,.67642272,-.021047782
WEL37D,ad speech,.16666667,-.01710524,1.1410857e-07,-.31006053,.11055508,-.16735391,-4.8015089e-08,-.026274079,-.36971903,.23413132,.2290328,-.14157116,-.2669405,-.42183664,.2102367,.29589659,.20160601,.090008125,.075889818,.056814171,.15399866,-.041196268,-.16759332,.31738824,.52390236,.2908982,.21750392,.32158199,-.020700287,.59979588,.32792369,.22477829,-.38641015,-.1814941,-.016681688,-.19924682,.02832056,-.31855974,.19461779,.30064812,-.13913795,.22462787,-.32395339,-.86051071,.23377733,-.03605815,-.08433608,-.25804102,-.24431388,-.15439625,-.1553335,.013252591,-.89571387,-.86762398,-.22596329,-.34556526,-.10755434,.70563728,.028319333,-.86050767,-.15533343,-.22432965,-.85364038,-.18776321,-.28649631,-.22350486,-.54445523,-.31796217,-.19692811,-.31982884,-.6027506,-1.0213623,-1.3258514,.44033894,-.27078381,-.25557929,-.2612173,-1.331627,-.83035451,-.41146192,.97257179,1.4598286,.93924093,-.15068235,.27070275,.13958785,.93924141,.99128026,.30967969,-.1151453,.1662242,.74388081,.45770383,.43848222,.43848214,-.47637275,-.47637367,.23860511,.19466323,-.0771752
WEL38A,id song,.91275167,.41299969,.58042067,-.90126169,-.14873493,-.44851685,.69972026,.29943761,-.94660842,-2.1368842,-1.869077,-1.0124992,-.43245953,-.9979229,-1.4378127,-1.7554897,-1.0527072,.054566946,-.13372453,1.7890211,-1.3755094,-.34802827,-.6314649,1.0708736,1.8446401,-.25297076,-.18831873,.21345221,-.12488057,-.27067864,-.21533601,-.23407586,-.05489143,-.6694352,-.17724107,-1.5840858,-1.1205316,-.12987427,.011780925,.042949881,.54631519,.58448625,.0089273658,.020189263,.59511006,.86745083,.89381689,-.8455857,.015199276,-.51562238,-.36135605,.63833284,-.38316685,-.47461984,-.41034332,-.84959084,.42975563,-.17375715,-1.120483,.020189192,-.36135587,-.53711003,-.77975315,-.55602849,-.49452406,-.81833839,-.82272899,-1.2148654,-.51144314,-.79949605,-.27104002,-.81390929,-.85473102,-.23011604,.22005597,-.18008578,-.42340291,-.8636812,-.06255915,-.70526493,-1.0374609,-.29382783,-.33276185,-.17051761,-.66300893,-1.2294959,-.33276203,-.75537068,-.88975012,-1.6608454,-1.2873679,-.20204063,.11989652,-.1753929,-.17539285,.86791986,.86792105,-.70118695,-.46594313,-.042095564
WEL38B,id speech,.92753625,.41299969,.58042067,.80360556,-.19135237,.33911908,.69972026,.29943761,.37976179,.2539576,.3791241,-.48976335,.058075611,-.87868166,.61538613,.13086022,-.30397531,-.13081607,.29249319,-.7737059,.15001565,-.0067283325,.20442973,-.54886657,-.80639625,-.51845801,-.57051444,.38251188,-.21446858,-.26040351,-.65268141,-.43044174,.8295719,.92173535,1.1656202,.77627718,.065533645,1.2129773,.55086762,.37112987,.47551996,.33421972,.78873658,.30933857,.20531218,.27208656,.2769531,1.4027785,1.251405,.76633412,.3697255,.0051538311,1.3518987,1.4225445,.34361154,-.8188554,-.088699192,-.065478764,.065530807,.3093375,.36972532,1.4517596,1.6961648,.94800478,.92857015,1.4205341,1.1424333,1.8441151,.79006559,.96326602,-.18434463,-.15795587,-.54814798,-.29547092,-.36216608,-.43050963,.17522043,-.55827302,-.37867257,.48458934,-.50870144,-.72286487,-1.0974662,-.1703995,-.61351687,-.91169387,-1.0974668,-.81132293,.95561957,.066502653,-.93665212,1.0429058,.43635172,-.087696448,-.087696426,-.44664288,-.44664308,-.045140453,-.62622499,.63143343
WEL38C,ad song,.81481481,-.38125095,-.053415593,-.80660087,.34349656,-.19046645,-.27991456,-.89831239,-.69949484,.84966838,.30385208,1.8211255,-.83369476,1.9738655,-.18313643,.70309472,.99279994,-.094984517,-.32543182,-.16529277,.14878048,1.6936142,-.013366985,-.56809336,-.57225966,.14378598,.17233524,-.14722472,.47101605,.20581882,.10668398,.16769251,.21181224,-.28704232,-.46916735,-.03543083,.35327065,-.52194762,-.28603649,-.21695116,-.18554184,.042772513,-.45064604,-.1641409,.14247398,-.26246324,-.32930756,-.30569232,-.52521855,-.16510865,-.3708806,-.32763335,-.58525276,-.5795064,-.2495372,1.9528925,1.244745,-.27325603,.35325533,-.16414033,-.3708804,-.46627876,-.51380473,.035979472,.048694052,-.22797038,-.11083243,-.16076115,.12341943,-.009274452,.72023982,-.35913646,-.77478135,1.0923811,.50427628,1.0411049,.85406721,-.74431837,.086434714,.84369916,-.098927937,-.01089081,-.18556452,-.16509917,-.57649434,-.51071995,-.18556462,.053037759,.53819209,.34244725,-.49456108,-1.1273855,-.87140471,.61387491,.61387497,-.16436532,-.16436522,.17382607,.069994308,-1.0243254
WEL38D,ad speech,.76923078,-.44474915,-1.1074247,.904257,-.0034094346,.29986355,-1.119526,.29943761,1.2663414,1.0332569,1.1860993,-.3188625,1.2080792,-.097261235,1.0055619,.92153484,.36388278,.1712327,.16666315,-.85002327,1.0767131,-1.3388567,.44040215,.046085473,-.4659844,.62764281,.58649582,-.44873974,-.13166744,.32526433,.76133347,.49682295,-.98649293,.034741398,-.51921183,.84323859,.70172644,-.56115514,-.27661186,-.19712818,-.8362931,-.96147895,-.34701872,-.16538693,-.94289649,-.87707418,-.84146208,-.25150031,-.74138564,-.085603461,.3625119,-.3158533,-.38347915,-.3684181,.31626844,-.28444666,-1.5858018,.51249254,.70169604,-.16538635,.36251172,-.44837067,-.40260682,-.42795616,-.48274013,-.37422529,-.20887217,-.46848837,-.40204194,-.1544957,-.26485515,1.3310014,2.1776605,-.56679416,-.36216608,-.43050963,-.60588491,2.1662726,.3547971,-.62302327,1.6450905,1.0275834,1.6157923,.50601625,1.8530201,2.6519096,1.6157932,1.513656,-.6040616,1.2518955,2.7185812,.28651994,.31515652,-.35078579,-.3507857,-.25690991,-.25691381,.57250071,1.0221734,.43498749
WEL39A,id song,.63207549,.36672306,.46295327,-.35048291,-.1166653,-.96347213,.60100871,.37683767,-.10471742,-.17326573,-.2990689,.35444245,1.0140592,1.1087024,-.52783448,-.33635369,-.011796659,.26385882,-.036685467,.24141476,-.9024815,-.12179124,.22046126,.045804653,-.20974226,.18590052,.19422479,-.10778751,.1503312,.34741864,.2218381,.092187665,-.54571873,-.30752444,-.41078213,.021047676,-.31209314,-.43863219,-.28226674,-.23126775,.18518688,-.21310666,.65817481,.36500937,-.33601725,-.39104313,-.39621761,-.53937888,-.088380806,-.46381271,-.68966228,.23118402,-.17225716,-.20714271,-.94974208,.85784411,.34559023,.23374908,-.31179613,.36500812,-.68966192,.035692427,-.10288936,.12779276,.25091806,-.013683257,-.095525019,-.092674576,.24556504,-.002682738,-.67419654,-.0020257493,-.43102756,-.90247548,-1.0741085,-.80558151,-.010228293,-.44564304,-1.2785742,.52954459,.53238231,.36052918,.0041502193,-.078564405,-.061760105,-.064840026,.0041502216,.074194416,-.00046887167,-.36387578,-.065212071,.73795283,-.76756179,.54810268,.54810268,-.76646906,-.76646805,-.96745813,-.74793583,-.50514674
WEL39B,id speech,.91935486,.94225925,.69016141,1.3491391,.43821386,.47661006,.71502101,1.1763711,1.4398917,.2095215,.229716,.19295067,-.21987392,-.22296286,.073728099,.43952847,.47899476,-.73631501,-.41445386,.88625026,-1.0037555,-.19244857,-.83907223,-.34574822,.62089872,.00486694,-.020499462,.95237672,-.16051176,.97418696,-.18505055,.17629431,1.2294097,-.12752052,-.035448216,-.39434516,.085527778,.061261479,.032514792,.024228191,1.0828675,.9773978,.39673862,-.34332934,.79246128,1.2429304,1.286051,.097101621,-.0050663715,.28556341,.25451341,-.086878046,.059501309,.072335586,.39258665,-.16994287,.33969861,1.2828767,.08467453,-.34332815,.25451329,-.080512568,.04634963,.31424218,.44180283,-.064294256,-.030821156,-.012982958,.19683614,-.12607552,-.70328504,-.39077774,-.43102756,.17389955,-.93368775,-.80558151,-.95305771,-.44564304,-1.2785742,-.86561501,.074927203,.54967564,1.3015645,-.08050631,-.064823419,-.069386773,1.3015652,.19876187,-.17612052,1.0814923,-.07006868,-1.045127,-.82833225,.89888847,.89888835,-.76646906,-.76646805,1.3726562,1.2641879,-.3087008
WEL39C,ad song,.24299066,-.10082187,.0052939155,-.5061751,.14074408,.49595958,-.025412714,-.22364524,-.43629134,-.46792501,-.21050322,-.77696401,-.17154166,-.97813892,-.045204099,-.35365593,-.39603719,.2338337,.025496867,-.549411,1.9848832,-.074306183,.26133984,.29303446,-.0015934765,.41151893,.45481279,-.71823901,.081104301,-.53878897,.64720589,.24476181,-1.2606082,.4234378,-.068811193,.94381648,.53865677,-.046558622,-.093774818,-.099114738,-.95787036,-.94797695,-.30963576,-.51576537,-.81596714,-.90519553,-.88016564,-.1869075,.26739421,.058978103,.92222804,.50507081,.021707831,-.033537347,.47251394,-.87344652,-1.0282936,-.70124722,.53891689,-.51576358,.92222756,.26773301,.10941607,-.13248716,-.2217458,.28725663,.35050973,.2259194,-.016857274,.4240379,1.0084778,.31552097,.77979606,.36819005,1.4417297,1.1772143,.73712528,.79539502,2.4069259,.29242262,-.54971188,-.47977501,-.68225318,.037330486,.059120178,.087014727,-.6822536,-.11156518,-.79592055,-1.4579444,.093013413,.66640097,1.3040516,-1.1181295,-1.1181295,1.04513,1.0451268,-.99939364,-.75547725,.64546531
WEL39D,ad speech,.097087376,-1.2081596,-1.1584085,-.49248126,-.46229279,-.0090966029,-1.2906177,-1.3295628,-.89888316,.43166921,.27985686,.22957113,-.62264365,.092399023,.49931046,.25048116,-.071161091,.23862059,.42564246,-.57825363,-.078646049,.38854688,.35727182,.0069074202,-.409563,-.60228586,-.62853813,-.12634945,-.070923738,-.7828176,-.683994,-.51324588,.57691675,.011606962,.51504153,-.57051939,-.31209314,.42392957,.3435266,.30615461,-.31018424,.18368626,-.7452777,.49408653,.35952285,.053307965,-.0096675372,.62918472,-.17394693,.11927158,-.48707867,-.64937669,.091047958,.1683446,.084641665,.18554591,.34300369,-.81537807,-.31179613,.49408481,-.48707843,-.22291289,-.052876364,-.30954769,-.4709751,-.20927911,-.22416365,-.12026186,-.42554405,-.2952795,.36900347,.07728266,.082259171,.36038586,.5660668,.43394861,.22616073,.095891073,.15022255,.043648198,-.057597749,-.43042985,-.62346148,.12174023,.067463338,.047212064,-.62346184,-.16139114,.97250974,.74032909,.042267334,-.35922688,.29184225,-.32886156,-.32886159,.48780817,.48780936,.5941959,.23922567,.16838226
WEL40A,id song,.74603176,.61328089,.73933262,-.39705682,-.19529471,.90884852,.77437323,.35317636,-.34399676,.64325279,1.1294488,.61183667,-.32747093,-.094783239,-.27569854,.46000916,.66870022,.80337316,.70107365,-.83736968,.52610093,.071153283,.99163496,.32697174,-.81827235,-.41251335,-.41937268,.070707776,-.42113125,-.81300014,-.37626064,-.30497542,.27538699,-.1528897,.09591867,-.13474487,.33276659,.2352441,.11403754,.080393046,.076063506,.15869868,.014036524,.016966645,.27043638,.12316506,.08888305,.42126581,.0011258961,.65719199,.93471307,-.46457678,-.2831389,-.24618748,.95787328,-.03450333,-.20134027,-.4722538,.33360171,.016966585,.93471259,-.25520581,-.26322758,-.29330763,-.097862862,-.28948209,-.18990029,-.11090091,-.38952631,-.54794127,.84355265,1.5038928,1.8175403,-.041147102,-.067292392,-1.3393248,.67113948,1.8355445,1.4893125,.72712153,-.77211517,-1.5092888,-1.3073767,-.087581858,-.17790179,-.4066698,-1.3073776,-1.7367479,-.13005994,-.67401582,-.44172955,.069625787,-.22098206,-.85504007,-.85504013,1.8561409,1.8561404,-.071328826,.66405684,.25958931
